2024-09-11 19:00:35,124 INFO    StreamThr :64807 [internal.py:wandb_internal():86] W&B internal server running at pid: 64807, started at: 2024-09-11 19:00:35.124113
2024-09-11 19:00:35,126 DEBUG   HandlerThread:64807 [handler.py:handle_request():144] handle_request: status
2024-09-11 19:00:35,128 INFO    WriterThread:64807 [datastore.py:open_for_write():85] open: /Users/nhassen/Documents/MLOPS/code/gihub/Stochastic-Environments-for-Sequential-Decision-Making/wandb/run-20240911_190035-q631nyhi/run-q631nyhi.wandb
2024-09-11 19:00:35,128 DEBUG   SenderThread:64807 [sender.py:send():375] send: header
2024-09-11 19:00:35,186 DEBUG   SenderThread:64807 [sender.py:send():375] send: run
2024-09-11 19:00:35,508 INFO    SenderThread:64807 [dir_watcher.py:__init__():219] watching files in: /Users/nhassen/Documents/MLOPS/code/gihub/Stochastic-Environments-for-Sequential-Decision-Making/wandb/run-20240911_190035-q631nyhi/files
2024-09-11 19:00:35,508 INFO    SenderThread:64807 [sender.py:_start_run_threads():1124] run started: q631nyhi with start time 1726095635.123162
2024-09-11 19:00:35,508 DEBUG   SenderThread:64807 [sender.py:send_request():402] send_request: summary_record
2024-09-11 19:00:35,508 INFO    SenderThread:64807 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2024-09-11 19:00:35,512 DEBUG   HandlerThread:64807 [handler.py:handle_request():144] handle_request: check_version
2024-09-11 19:00:35,512 DEBUG   SenderThread:64807 [sender.py:send_request():402] send_request: check_version
2024-09-11 19:00:36,302 DEBUG   HandlerThread:64807 [handler.py:handle_request():144] handle_request: run_start
2024-09-11 19:00:36,321 DEBUG   HandlerThread:64807 [system_info.py:__init__():31] System info init
2024-09-11 19:00:36,321 DEBUG   HandlerThread:64807 [system_info.py:__init__():46] System info init done
2024-09-11 19:00:36,321 INFO    HandlerThread:64807 [system_monitor.py:start():181] Starting system monitor
2024-09-11 19:00:36,321 INFO    SystemMonitor:64807 [system_monitor.py:_start():145] Starting system asset monitoring threads
2024-09-11 19:00:36,321 INFO    HandlerThread:64807 [system_monitor.py:probe():201] Collecting system info
2024-09-11 19:00:36,322 DEBUG   HandlerThread:64807 [system_info.py:probe():195] Probing system
2024-09-11 19:00:36,323 INFO    SystemMonitor:64807 [interfaces.py:start():190] Started cpu monitoring
2024-09-11 19:00:36,323 INFO    SystemMonitor:64807 [interfaces.py:start():190] Started disk monitoring
2024-09-11 19:00:36,323 INFO    SystemMonitor:64807 [interfaces.py:start():190] Started memory monitoring
2024-09-11 19:00:36,324 INFO    SystemMonitor:64807 [interfaces.py:start():190] Started network monitoring
2024-09-11 19:00:36,341 DEBUG   HandlerThread:64807 [system_info.py:_probe_git():180] Probing git
2024-09-11 19:00:36,420 DEBUG   HandlerThread:64807 [system_info.py:_probe_git():188] Probing git done
2024-09-11 19:00:36,420 DEBUG   HandlerThread:64807 [system_info.py:probe():240] Probing system done
2024-09-11 19:00:36,420 DEBUG   HandlerThread:64807 [system_monitor.py:probe():210] {'os': 'macOS-10.16-x86_64-i386-64bit', 'python': '3.10.14', 'heartbeatAt': '2024-09-11T23:00:36.322590', 'startedAt': '2024-09-11T23:00:35.109680', 'docker': None, 'cuda': None, 'args': ('--action_dim', '3', '--state_dim', '4', '--seed', '0', '--progress'), 'state': 'running', 'program': '/Users/nhassen/Documents/MLOPS/code/gihub/Stochastic-Environments-for-Sequential-Decision-Making/grid/main.py', 'codePath': 'grid/main.py', 'git': {'remote': 'https://github.com/vincehass/Stochastic-Environments-for-Sequential-Decision-Making.git', 'commit': 'c2df231b6f3669a2c42ff775a022811e7d176a5f'}, 'email': 'nadhir.hassen@polymtl.ca', 'root': '/Users/nhassen/Documents/MLOPS/code/gihub/Stochastic-Environments-for-Sequential-Decision-Making', 'host': '6200L-210250-M.local', 'username': 'nhassen', 'executable': '/Users/nhassen/opt/anaconda3/envs/gfn-stochEnv/bin/python', 'cpu_count': 8, 'cpu_count_logical': 8, 'cpu_freq': {'current': 2400, 'min': 2400, 'max': 2400}, 'cpu_freq_per_core': [{'current': 2400, 'min': 2400, 'max': 2400}], 'disk': {'total': 460.4317207336426, 'used': 9.565597534179688}, 'memory': {'total': 16.0}}
2024-09-11 19:00:36,420 INFO    HandlerThread:64807 [system_monitor.py:probe():211] Finished collecting system info
2024-09-11 19:00:36,420 INFO    HandlerThread:64807 [system_monitor.py:probe():214] Publishing system info
2024-09-11 19:00:36,420 DEBUG   HandlerThread:64807 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2024-09-11 19:00:36,421 DEBUG   HandlerThread:64807 [system_info.py:_save_pip():67] Saving pip packages done
2024-09-11 19:00:36,421 DEBUG   HandlerThread:64807 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2024-09-11 19:00:36,514 INFO    Thread-12 :64807 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/nhassen/Documents/MLOPS/code/gihub/Stochastic-Environments-for-Sequential-Decision-Making/wandb/run-20240911_190035-q631nyhi/files/wandb-summary.json
2024-09-11 19:00:36,515 INFO    Thread-12 :64807 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/nhassen/Documents/MLOPS/code/gihub/Stochastic-Environments-for-Sequential-Decision-Making/wandb/run-20240911_190035-q631nyhi/files/conda-environment.yaml
2024-09-11 19:00:36,515 INFO    Thread-12 :64807 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/nhassen/Documents/MLOPS/code/gihub/Stochastic-Environments-for-Sequential-Decision-Making/wandb/run-20240911_190035-q631nyhi/files/requirements.txt
2024-09-11 19:00:39,876 DEBUG   HandlerThread:64807 [system_info.py:_save_conda():86] Saving conda packages done
2024-09-11 19:00:39,877 INFO    HandlerThread:64807 [system_monitor.py:probe():216] Finished publishing system info
2024-09-11 19:00:39,882 DEBUG   SenderThread:64807 [sender.py:send():375] send: files
2024-09-11 19:00:39,882 INFO    SenderThread:64807 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2024-09-11 19:00:39,887 DEBUG   SenderThread:64807 [sender.py:send():375] send: telemetry
2024-09-11 19:00:39,914 DEBUG   HandlerThread:64807 [handler.py:handle_request():144] handle_request: stop_status
2024-09-11 19:00:39,915 DEBUG   SenderThread:64807 [sender.py:send_request():402] send_request: stop_status
2024-09-11 19:00:40,059 DEBUG   SenderThread:64807 [sender.py:send():375] send: exit
2024-09-11 19:00:40,060 INFO    SenderThread:64807 [sender.py:send_exit():598] handling exit code: 1
2024-09-11 19:00:40,060 INFO    SenderThread:64807 [sender.py:send_exit():600] handling runtime: 3
2024-09-11 19:00:40,060 INFO    SenderThread:64807 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2024-09-11 19:00:40,060 INFO    SenderThread:64807 [sender.py:send_exit():606] send defer
2024-09-11 19:00:40,061 DEBUG   HandlerThread:64807 [handler.py:handle_request():144] handle_request: defer
2024-09-11 19:00:40,061 INFO    HandlerThread:64807 [handler.py:handle_request_defer():170] handle defer: 0
2024-09-11 19:00:40,061 DEBUG   SenderThread:64807 [sender.py:send_request():402] send_request: defer
2024-09-11 19:00:40,061 INFO    SenderThread:64807 [sender.py:send_request_defer():622] handle sender defer: 0
2024-09-11 19:00:40,061 INFO    SenderThread:64807 [sender.py:transition_state():626] send defer: 1
2024-09-11 19:00:40,061 DEBUG   HandlerThread:64807 [handler.py:handle_request():144] handle_request: defer
2024-09-11 19:00:40,061 INFO    HandlerThread:64807 [handler.py:handle_request_defer():170] handle defer: 1
2024-09-11 19:00:40,061 DEBUG   SenderThread:64807 [sender.py:send_request():402] send_request: defer
2024-09-11 19:00:40,062 INFO    SenderThread:64807 [sender.py:send_request_defer():622] handle sender defer: 1
2024-09-11 19:00:40,062 INFO    SenderThread:64807 [sender.py:transition_state():626] send defer: 2
2024-09-11 19:00:40,062 DEBUG   HandlerThread:64807 [handler.py:handle_request():144] handle_request: defer
2024-09-11 19:00:40,062 INFO    HandlerThread:64807 [handler.py:handle_request_defer():170] handle defer: 2
2024-09-11 19:00:40,062 INFO    HandlerThread:64807 [system_monitor.py:finish():190] Stopping system monitor
2024-09-11 19:00:40,062 INFO    HandlerThread:64807 [interfaces.py:finish():202] Joined cpu monitor
2024-09-11 19:00:40,062 INFO    HandlerThread:64807 [interfaces.py:finish():202] Joined disk monitor
2024-09-11 19:00:40,062 DEBUG   SystemMonitor:64807 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2024-09-11 19:00:40,062 INFO    HandlerThread:64807 [interfaces.py:finish():202] Joined memory monitor
2024-09-11 19:00:40,062 DEBUG   SystemMonitor:64807 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2024-09-11 19:00:40,062 DEBUG   SystemMonitor:64807 [system_monitor.py:_start():170] Publishing last batch of metrics
2024-09-11 19:00:40,062 INFO    HandlerThread:64807 [interfaces.py:finish():202] Joined network monitor
2024-09-11 19:00:40,063 DEBUG   SenderThread:64807 [sender.py:send_request():402] send_request: defer
2024-09-11 19:00:40,063 INFO    SenderThread:64807 [sender.py:send_request_defer():622] handle sender defer: 2
2024-09-11 19:00:40,063 INFO    SenderThread:64807 [sender.py:transition_state():626] send defer: 3
2024-09-11 19:00:40,063 DEBUG   SenderThread:64807 [sender.py:send():375] send: stats
2024-09-11 19:00:40,064 DEBUG   HandlerThread:64807 [handler.py:handle_request():144] handle_request: defer
2024-09-11 19:00:40,064 INFO    HandlerThread:64807 [handler.py:handle_request_defer():170] handle defer: 3
2024-09-11 19:00:40,064 DEBUG   SenderThread:64807 [sender.py:send_request():402] send_request: defer
